country,year_month,monthly_vaccinations,monthly_vaccinations_per_million,people_vaccinated,people_vaccinated_per_hundred
United Kingdom,"(2021, 6)",13171897.0,193116.0,44860978.0,65.77
United Kingdom,"(2021, 7)",7487935.0,109782.0,46816382.0,68.64
United Kingdom,"(2021, 8)",6108628.0,89560.0,48087908.0,70.5
United Kingdom,"(2021, 9)",3113584.0,45650.0,48863490.0,71.64
United Kingdom,"(2021, 10)",9125877.0,133795.0,49987325.0,73.29
United Kingdom,"(2021, 11)",11927826.0,174877.0,50994257.0,74.76
United Kingdom,"(2021, 12)",17496813.0,256528.0,51786768.0,75.93
United Kingdom,"(2022, 1)",5620412.0,82400.0,52360487.0,76.77
United Kingdom,"(2022, 2)",1876381.0,27511.0,52634448.0,77.17
United Kingdom,"(2022, 3)",1122972.0,16465.0,52788065.0,77.39
United States,"(2020, 12)",4136753.0,12461.0,5511676.0,1.66
United States,"(2021, 1)",29916056.0,90104.0,29687810.0,8.94
United States,"(2021, 2)",47548024.0,143212.0,55981018.0,16.86
United States,"(2021, 3)",80727681.0,243150.0,108562476.0,32.7
United States,"(2021, 4)",91399934.0,275293.0,152685845.0,45.99
United States,"(2021, 5)",56814458.0,171124.0,173055925.0,52.12
United States,"(2021, 6)",25654528.0,77273.0,182941405.0,55.1
United States,"(2021, 7)",16054594.0,48353.0,192651531.0,58.03
United States,"(2021, 8)",23728048.0,71467.0,206197144.0,62.11
United States,"(2021, 9)",21890777.0,65932.0,214758880.0,64.68
United States,"(2021, 10)",28658961.0,86321.0,221491666.0,66.71
United States,"(2021, 11)",41026122.0,123570.0,233374943.0,70.29
United States,"(2021, 12)",45657974.0,137523.0,243855622.0,73.45
United States,"(2022, 1)",29920799.0,90121.0,251293209.0,75.69
United States,"(2022, 2)",11678625.0,35175.0,254086849.0,76.53
United States,"(2022, 3)",5298272.0,15960.0,255362450.0,76.91
Uruguay,"(2021, 2)",17.0,5.0,400.0,0.01
Uruguay,"(2021, 3)",583696.0,167482.0,636264.0,18.26
Uruguay,"(2021, 4)",1183293.0,339524.0,1184067.0,33.97
Uruguay,"(2021, 5)",1017794.0,292038.0,1815932.0,52.1
Uruguay,"(2021, 6)",1068417.0,306562.0,2275327.0,65.29
Uruguay,"(2021, 7)",938089.0,269171.0,2576319.0,73.92
Uruguay,"(2021, 8)",741936.0,212885.0,2643488.0,75.85
Uruguay,"(2021, 9)",721693.0,207076.0,2698761.0,77.44
Uruguay,"(2021, 10)",403348.0,115734.0,2724580.0,78.18
Uruguay,"(2021, 11)",157755.0,45265.0,2743914.0,78.73
Uruguay,"(2021, 12)",165787.0,47570.0,2757825.0,79.13
Uruguay,"(2022, 1)",438360.0,125779.0,2891008.0,82.95
Uruguay,"(2022, 2)",223007.0,63988.0,2954864.0,84.78
Uruguay,"(2022, 3)",381874.0,109570.0,2972777.0,85.3
Uzbekistan,"(2021, 3)",0.0,0.0,0.0,0.0
Uzbekistan,"(2021, 4)",633285.0,18661.0,600369.0,1.77
Uzbekistan,"(2021, 5)",1238533.0,36493.0,1199354.0,3.53
Uzbekistan,"(2021, 6)",1906404.0,56179.0,1623764.0,4.78
Uzbekistan,"(2021, 7)",3400151.0,100197.0,3667979.0,10.81
Uzbekistan,"(2021, 8)",6776508.0,199688.0,9567976.0,28.19
Uzbekistan,"(2021, 9)",6118344.0,180291.0,11491111.0,33.86
Uzbekistan,"(2021, 10)",5611650.0,165360.0,13499070.0,39.78
Uzbekistan,"(2021, 11)",7354288.0,216712.0,17487499.0,51.53
Uzbekistan,"(2021, 12)",5691113.0,167703.0,18056727.0,53.21
Uzbekistan,"(2022, 1)",1458845.0,42986.0,18071812.0,53.25
Uzbekistan,"(2022, 2)",2465513.0,72652.0,18446210.0,54.36
Uzbekistan,"(2022, 3)",1277471.0,37646.0,18633103.0,54.91
Vanuatu,"(2021, 6)",9059.0,28806.0,7462.0,2.37
Vanuatu,"(2021, 7)",15541.0,49420.0,23881.0,7.59
Vanuatu,"(2021, 8)",12595.0,40051.0,31654.0,10.07
Vanuatu,"(2021, 9)",27473.0,87364.0,42840.0,13.62
Vanuatu,"(2021, 10)",35891.0,114134.0,65982.0,20.98
Vanuatu,"(2021, 11)",33668.0,107063.0,89472.0,28.45
Vanuatu,"(2021, 12)",24767.0,78756.0,102308.0,32.53
Vanuatu,"(2022, 1)",21466.0,68250.0,109176.0,34.72
Vanuatu,"(2022, 2)",14986.0,47660.0,114284.0,36.34
Venezuela,"(2021, 2)",3888.0,135.0,157.0,0.0
Venezuela,"(2021, 3)",36085.0,1254.0,14223.0,0.05
Venezuela,"(2021, 4)",236904.0,8252.0,250000.0,0.87
Venezuela,"(2021, 5)",205145.0,7143.0,316000.0,1.1
Venezuela,"(2021, 6)",1204859.0,41973.0,1223130.0,4.26
Venezuela,"(2021, 7)",2614617.0,91083.0,2900000.0,10.1
Venezuela,"(2021, 8)",5020246.0,174891.0,6006270.0,20.92
Venezuela,"(2021, 9)",6187543.0,215556.0,9731808.0,33.9
Venezuela,"(2021, 10)",5639291.0,196453.0,9926613.0,34.58
Venezuela,"(2021, 11)",4913692.0,171174.0,16415684.0,57.19
Venezuela,"(2021, 12)",5376466.0,187299.0,18393519.0,64.08
Venezuela,"(2022, 1)",4002959.0,139465.0,20836636.0,72.59
Venezuela,"(2022, 2)",2419451.0,84288.0,22157232.0,77.19
Venezuela,"(2022, 3)",0.0,0.0,22157232.0,77.19
Vietnam,"(2021, 3)",47124.0,478.0,49743.0,0.05
Vietnam,"(2021, 4)",302631.0,3082.0,509855.0,0.52
Vietnam,"(2021, 5)",715067.0,7285.0,1071497.0,1.09
Vietnam,"(2021, 6)",2302538.0,23453.0,3583939.0,3.65
Vietnam,"(2021, 7)",1971224.0,20080.0,5583255.0,5.69
Vietnam,"(2021, 8)",14067831.0,143303.0,17483818.0,17.81
Vietnam,"(2021, 9)",20807085.0,211951.0,33069709.0,33.69
Vietnam,"(2021, 10)",38479489.0,391973.0,57332644.0,58.4
Vietnam,"(2021, 11)",40412831.0,411664.0,71143392.0,72.47
Vietnam,"(2021, 12)",29427374.0,299762.0,77555511.0,79.0
Vietnam,"(2022, 1)",31900456.0,324958.0,79059864.0,80.53
Vietnam,"(2022, 2)",12885657.0,131259.0,79373871.0,80.85
Vietnam,"(2022, 3)",8496746.0,86552.0,79947189.0,81.44
Wales,"(2021, 1)",294168.0,92799.0,416306.0,13.13
Wales,"(2021, 2)",621489.0,196053.0,925669.0,29.2
Wales,"(2021, 3)",836844.0,263986.0,1443885.0,45.55
Wales,"(2021, 4)",707714.0,223254.0,1846896.0,58.26
Wales,"(2021, 5)",698539.0,220361.0,2147274.0,67.74
Wales,"(2021, 6)",663688.0,209364.0,2259622.0,71.28
Wales,"(2021, 7)",441043.0,139129.0,2295923.0,72.43
Wales,"(2021, 8)",202489.0,63876.0,2354057.0,74.26
Wales,"(2021, 9)",66938.0,21117.0,2376708.0,74.98
Wales,"(2021, 10)",505956.0,159609.0,2445438.0,77.14
Wales,"(2021, 11)",480061.0,151438.0,2469217.0,77.89
Wales,"(2021, 12)",821105.0,259026.0,2490591.0,78.57
Wales,"(2022, 1)",350575.0,110593.0,2510933.0,79.21
Wales,"(2022, 2)",109816.0,34642.0,2520766.0,79.52
Wales,"(2022, 3)",58713.0,18523.0,2528664.0,79.77
Wallis and Futuna,"(2021, 3)",2150.0,193800.0,3190.0,28.75
Wallis and Futuna,"(2021, 4)",2833.0,255363.0,4150.0,37.41
Wallis and Futuna,"(2021, 5)",2865.0,258247.0,4352.0,39.23
Wallis and Futuna,"(2021, 6)",588.0,53002.0,4565.0,41.15
Wallis and Futuna,"(2021, 7)",380.0,34253.0,4629.0,41.73
Wallis and Futuna,"(2021, 8)",464.0,41824.0,4952.0,44.64
Wallis and Futuna,"(2021, 9)",667.0,60124.0,5366.0,48.37
Wallis and Futuna,"(2021, 10)",1035.0,93293.0,5897.0,53.15
Wallis and Futuna,"(2021, 11)",471.0,42457.0,6016.0,54.23
Wallis and Futuna,"(2021, 12)",211.0,19021.0,,
Wallis and Futuna,"(2022, 1)",278.0,25060.0,6151.0,55.44
Wallis and Futuna,"(2022, 2)",392.0,35336.0,6450.0,58.14
Wallis and Futuna,"(2022, 3)",204.0,18396.0,6483.0,58.44
Yemen,"(2021, 5)",96628.0,3164.0,104070.0,0.34
Yemen,"(2021, 6)",165908.0,5442.0,268753.0,0.88
Yemen,"(2021, 7)",43168.0,1421.0,298161.0,0.98
Yemen,"(2021, 8)",7861.0,257.0,,
Yemen,"(2021, 9)",74639.0,2445.0,308025.0,1.01
Yemen,"(2021, 10)",139586.0,4582.0,327016.0,1.07
Yemen,"(2021, 11)",63596.0,2082.0,331778.0,1.09
Yemen,"(2021, 12)",59706.0,1953.0,,
Yemen,"(2022, 1)",80324.0,2632.0,588626.0,1.93
Yemen,"(2022, 2)",41170.0,1349.0,614653.0,2.02
Yemen,"(2022, 3)",22366.0,734.0,643501.0,2.11
Zambia,"(2021, 4)",21360.0,1129.0,32034.0,0.17
Zambia,"(2021, 5)",125605.0,6639.0,141747.0,0.75
Zambia,"(2021, 6)",5319.0,283.0,142125.0,0.75
Zambia,"(2021, 7)",243831.0,12885.0,284700.0,1.5
Zambia,"(2021, 8)",174307.0,9211.0,310173.0,1.64
Zambia,"(2021, 9)",135257.0,7145.0,311049.0,1.64
Zambia,"(2021, 10)",201060.0,10625.0,,
Zambia,"(2021, 11)",164943.0,8716.0,806611.0,4.26
Zambia,"(2021, 12)",585677.0,30953.0,,
Zambia,"(2022, 1)",693925.0,36674.0,,
Zambia,"(2022, 2)",449613.0,23766.0,2487149.0,13.15
Zambia,"(2022, 3)",566885.0,29960.0,2829929.0,14.96
Zimbabwe,"(2021, 2)",11813.0,782.0,19100.0,0.13
Zimbabwe,"(2021, 3)",67198.0,4452.0,77541.0,0.51
Zimbabwe,"(2021, 4)",361818.0,23972.0,414733.0,2.75
Zimbabwe,"(2021, 5)",536999.0,35582.0,675676.0,4.48
Zimbabwe,"(2021, 6)",293276.0,19429.0,777159.0,5.15
Zimbabwe,"(2021, 7)",1041443.0,69005.0,1653821.0,10.96
Zimbabwe,"(2021, 8)",1800117.0,119276.0,2582405.0,17.11
Zimbabwe,"(2021, 9)",1147935.0,76064.0,3074191.0,20.37
Zimbabwe,"(2021, 10)",614428.0,40713.0,3316429.0,21.97
Zimbabwe,"(2021, 11)",679619.0,45028.0,3795401.0,25.15
Zimbabwe,"(2021, 12)",679454.0,45019.0,4124378.0,27.33
Zimbabwe,"(2022, 1)",375550.0,24882.0,4270759.0,28.3
Zimbabwe,"(2022, 2)",258018.0,17096.0,4362150.0,28.9
Zimbabwe,"(2022, 3)",886635.0,58748.0,5053114.0,33.48
